# Directed graph (each unordered pair of nodes is saved once): Email-Enron.txt 
# Enron email network (edge indicated that email was exchanged, undirected edges)
# Nodes: 36692 Edges: 367662
# FromNodeId	ToNodeId
99	82
99	86
99	100
99	102
99	149
100	54
100	86
100	99
100	102
101	53
101	54
101	56
101	78
101	79
101	80
101	81
101	82
101	83
101	86
101	102
101	114
101	115
101	127
101	128
101	133
101	147
101	151
101	192
102	15
102	27
102	45
102	46
102	53
102	54
102	56
102	74
102	76
102	78
102	79
102	81
102	82
102	83
102	86
102	89
102	91
102	92
102	93
102	94
102	99
102	100
102	101
102	106
102	112
102	114
102	115
102	121
102	127
102	138
102	140
102	147
102	148
102	149
102	155
102	156
102	164
102	165
102	180
102	193
103	54
104	54
105	54
105	167
106	5
106	27
106	46
106	54
106	56
106	74
106	75
106	76
106	78
106	79
106	80
106	81
106	83
106	86
106	87
106	88
106	89
106	93
106	97
106	102
106	107
106	108
106	109
106	112
106	114
106	115
106	116
106	119
106	120
106	123
106	127
106	128
106	131
106	132
106	134
106	136
106	138
106	140
106	143
106	145
106	146
106	151
106	155
106	164
106	165
106	168
106	172
106	175
106	180
106	183
106	185
106	186
106	188
106	195
106	198
107	27
107	46
107	54
107	56
107	75
107	76
107	78
107	80
107	85
107	87
107	88
107	90
107	91
107	93
107	106
107	109
107	111
107	119
107	120
107	121
107	131
107	132
107	143
107	145
107	154
107	155
107	161
107	169
107	172
107	185
107	188
107	194
107	195
108	53
108	54
108	79
108	106
108	114
108	138
108	146
108	180
109	27
109	51
109	53
109	54
109	56
109	60
109	62
109	74
109	75
109	76
109	81
109	82
109	86
109	88
109	89
109	92
109	93
109	94
109	106
109	107
109	112
109	114
109	115
109	116
109	118
109	127
109	128
109	136
109	138
109	172
109	173
109	175
109	185
109	192
109	193
109	194
109	195
109	197
110	54
110	74
110	93
110	155
111	54
111	74
111	76
111	78
111	107
111	114
111	116
111	133
111	140
111	146
111	166
111	175
111	192
112	15
112	27
112	53
112	54
112	56
112	74
112	75
112	81
112	96
112	102
112	106
112	109
112	113
112	114
112	115
112	138
112	165
112	197
113	53
113	54
113	56
113	74
113	82
113	83
113	86
113	96
113	97
113	112
113	115
113	128
113	147
114	45
114	46
114	53
114	54
114	56
114	74
114	78
114	79
114	80
114	81
114	82
114	83
114	86
114	87
114	90
114	91
114	101
114	102
114	106
114	108
114	109
114	111
114	112
114	115
114	118
114	121
114	127
114	128
114	133
114	138
114	141
114	147
114	154
114	165
114	166
114	175
114	192
115	13
115	53
115	54
115	56
115	74
115	78
115	81
115	82
115	83
115	86
115	89
115	101
115	102
115	106
115	109
115	112
115	113
115	114
115	116
115	118
115	128
115	138
115	147
115	193
115	194
115	197
116	54
116	56
116	74
116	75
116	76
116	88
116	89
116	93
116	106
116	109
116	111
116	115
116	128
116	134
116	136
116	143
116	146
116	155
116	173
116	175
116	184
116	186
116	195
116	197
116	198
117	54
118	7
118	49
118	50
118	53
118	54
118	56
118	72
118	74
118	76
118	88
118	109
118	114
118	115
118	143
118	155
118	192
118	193
118	195
119	53
119	54
119	56
119	76
119	80
119	84
119	85
119	87
119	89
119	106
119	107
119	120
119	121
119	154
119	165
119	193
120	54
120	56
120	76
120	80
120	89
120	106
120	107
120	119
120	121
120	145
121	53
121	54
121	56
121	78
121	79
121	80
121	86
121	102
121	107
121	114
121	119
121	120
121	138
121	164
121	165
122	54
122	56
122	76
122	78
122	90
122	93
122	131
122	141
122	155
122	168
122	172
122	194
122	195
123	54
123	86
123	106
123	144
123	145
124	54
124	56
124	74
125	54
125	56
125	78
125	172
126	54
126	56
126	74
126	134
126	175
126	192
127	53
127	54
127	56
127	78
127	83
127	86
127	101
127	102
127	106
127	109
127	114
127	140
127	147
127	155
127	165
127	180
127	193
127	194
127	195
128	13
128	27
128	46
128	53
128	54
128	56
128	81
128	82
128	83
128	86
128	90
128	96
128	101
128	106
128	109
128	113
128	114
128	115
128	116
128	138
128	143
128	162
128	193
128	194
128	197
129	54
129	89
130	54
131	54
131	56
131	73
131	74
131	75
131	76
131	78
131	82
131	89
131	91
131	92
131	93
131	106
131	107
131	122
131	132
131	136
131	143
131	155
131	172
131	175
131	184
131	186
132	54
132	76
132	80
132	93
132	95
132	106
132	107
132	131
132	136
132	188
133	15
133	27
133	54
133	56
133	74
133	76
133	101
133	111
133	114
133	144
133	147
133	166
133	175
133	192
134	54
134	75
134	76
134	78
134	80
134	83
134	89
134	92
134	93
134	106
134	116
134	126
134	135
134	136
134	137
134	143
134	144
134	145
134	155
134	156
134	168
134	172
134	175
134	184
134	186
134	192
134	193
134	195
135	54
135	89
135	134
135	136
135	137
135	145
136	5
136	27
136	46
136	54
136	56
136	72
136	73
136	74
136	75
136	76
136	78
136	83
136	84
136	88
136	89
136	91
136	92
136	93
136	95
136	106
136	109
136	116
136	131
136	132
136	134
136	135
136	137
136	140
136	143
136	144
136	145
136	146
136	154
136	155
136	168
136	171
136	172
136	173
136	174
136	175
136	177
136	180
136	183
136	184
136	186
136	187
136	188
136	192
136	194
136	195
137	54
137	89
137	134
137	135
137	136
137	195
138	53
138	54
138	56
138	74
138	78
138	79
138	81
138	82
138	86
138	88
138	102
138	106
138	108
138	109
138	112
138	114
138	115
138	121
138	128
138	165
138	191
139	54
140	5
140	27
140	46
140	54
140	56
140	69
140	72
140	73
140	74
140	76
140	78
140	79
140	81
140	97
140	102
140	106
140	111
140	127
140	136
140	144
140	146
140	151
140	164
140	165
140	166
140	168
140	174
140	175
140	180
140	188
140	192
141	54
141	56
141	114
141	122
142	54
142	163
143	53
143	54
143	56
143	74
143	75
143	76
143	78
143	80
143	82
143	83
143	90
143	91
143	93
143	106
143	107
143	116
143	118
143	128
143	131
143	134
143	136
143	145
143	146
143	147
143	155
143	160
143	177
143	184
143	186
143	198
144	5
144	54
144	56
144	74
144	76
144	123
144	133
144	134
144	136
144	140
144	151
144	166
144	175
144	180
144	186
144	192
145	5
145	27
145	46
145	54
145	74
145	76
145	80
145	83
145	87
145	106
145	107
145	120
145	123
145	134
145	135
145	136
145	143
145	161
145	175
145	184
145	195
146	54
146	56
146	74
146	76
146	78
146	88
146	93
146	106
146	108
146	111
146	116
146	136
146	140
146	143
146	155
146	175
146	180
146	186
146	188
146	195
147	54
147	56
147	74
147	82
147	83
147	86
147	88
147	97
147	101
147	102
147	113
147	114
147	115
147	127
147	133
147	143
147	151
147	165
147	180
148	54
148	102
149	54
149	56
149	73
149	75
149	82
149	86
149	89
149	91
149	93
149	96
149	99
149	102
149	150
149	156
149	160
149	169
149	173
150	54
150	73
150	82
150	96
150	149
150	156
151	5
151	54
151	56
151	80
151	82
151	86
151	88
151	89
151	95
151	101
151	106
151	140
151	144
151	147
151	184
151	195
152	54
153	54
153	80
153	154
154	53
154	54
154	56
154	74
154	75
154	80
154	85
154	107
154	114
154	119
154	136
154	153
155	53
155	54
155	56
155	73
155	74
155	75
155	76
155	78
155	83
155	88
155	89
155	90
155	91
155	92
155	93
155	95
155	102
155	106
155	107
155	110
155	116
155	118
155	122
155	127
155	131
155	134
155	136
155	143
155	146
155	169
155	172
155	175
155	177
155	178
155	183
155	184
155	185
155	186
155	187
155	188
155	193
155	194
155	195
155	196
155	198
156	54
156	55
156	56
156	73
156	75
156	78
156	82
156	86
156	89
156	90
156	91
156	102
156	134
156	149
156	150
156	172
156	173
156	183
157	54
158	54
158	159
159	54
159	89
159	158
160	54
160	56
160	76
160	82
160	143
160	149
160	172
160	183
160	194
161	54
161	107
161	145
162	54
162	83
162	128
163	54
163	142
164	53
164	54
164	56
164	73
164	74
164	75
164	78
164	79
164	82
164	88
164	93
164	102
164	106
164	121
164	140
164	165
164	168
164	172
164	175
164	180
165	53
165	54
165	56
165	74
165	76
165	78
165	79
165	81
165	83
165	86
165	88
165	90
165	93
165	97
165	102
165	106
165	112
165	114
165	119
165	121
165	127
165	138
165	140
165	147
165	164
165	168
165	172
165	180
166	54
166	56
166	74
166	76
166	78
166	80
166	82
166	111
166	114
166	133
166	140
166	144
166	172
166	174
166	175
166	186
166	192
167	54
167	105
168	54
168	76
168	78
168	79
168	88
168	89
168	90
168	92
168	93
168	106
168	122
168	134
168	136
168	140
168	164
168	165
168	172
168	173
168	180
168	183
168	188
168	194
168	197
169	53
169	54
169	76
169	80
169	82
169	83
169	95
169	107
169	149
169	155
170	54
171	76
171	78
171	89
171	136
171	172
171	173
171	175
171	188
171	194
171	195
172	55
172	56
172	73
172	76
172	78
172	83
172	89
172	91
172	93
172	106
172	107
172	109
172	122
172	125
172	131
172	134
172	136
172	155
172	156
172	160
172	164
172	165
172	166
172	168
172	171
172	173
172	183
172	186
172	188
172	194
173	73
173	75
173	76
173	78
173	86
173	89
173	95
173	109
173	116
173	136
173	149
173	156
173	168
173	171
173	172
173	175
173	194
173	195
173	197
174	56
174	73
174	74
174	76
174	78
174	95
174	136
174	140
174	166
174	175
174	188
174	195
175	56
175	72
175	74
175	75
175	76
175	78
175	83
175	89
175	93
175	95
175	106
175	109
175	111
175	114
175	116
175	126
175	131
175	133
175	134
175	136
175	140
175	144
175	145
175	146
175	155
175	164
175	166
175	171
175	173
175	174
175	180
175	186
175	188
175	192
175	195
176	74
176	78
177	74
177	76
177	78
177	88
177	136
177	143
177	155
177	178
177	186
177	195
178	73
178	78
178	155
178	177
179	78
179	180
179	181
180	56
180	72
180	74
180	76
180	78
180	79
180	81
180	88
180	102
180	106
180	108
180	127
180	136
180	140
180	144
180	146
180	147
180	164
180	165
180	168
180	175
180	179
180	181
181	78
181	179
181	180
182	74
182	78
183	73
183	74
183	75
183	76
183	78
183	83
183	88
183	89
183	91
183	92
183	93
183	97
183	106
183	136
183	155
183	156
183	160
183	168
183	172
183	184
183	185
183	186
183	187
183	195
184	9
184	27
184	74
184	76
184	78
184	83
184	93
184	95
184	116
184	131
184	134
184	136
184	143
184	145
184	151
184	155
184	183
184	185
184	186
184	187
184	195
185	56
185	74
185	75
185	78
185	83
185	90
185	93
185	97
185	106
185	107
185	109
185	155
185	183
185	184
185	186
185	187
186	53
186	74
186	75
186	76
186	78
186	83
186	84
186	86
186	88
186	91
186	93
186	97
186	106
186	116
186	131
186	134
186	136
186	143
186	144
186	146
186	155
186	166
186	172
186	175
186	177
186	183
186	184
186	185
186	187
186	188
186	194
186	195
187	74
187	76
187	78
187	136
187	155
187	183
187	184
187	185
187	186
188	5
188	72
188	73
188	74
188	75
188	76
188	78
188	84
188	88
188	93
188	106
188	107
188	132
188	136
188	140
188	146
188	155
188	168
188	171
188	172
188	174
188	175
188	186
188	194
188	195
189	21
189	78
190	78
191	78
191	138
192	56
192	74
192	76
192	78
192	83
192	86
192	87
192	101
192	109
192	111
192	114
192	118
192	126
192	133
192	134
192	136
192	140
192	144
192	166
192	175
193	53
193	76
193	78
193	81
193	89
193	93
193	102
193	109
193	115
193	118
193	119
193	127
193	128
193	134
193	155
193	194
193	195
193	197
194	56
194	76
194	78
194	89
194	91
194	92
194	93
194	107
194	109
194	115
194	122
194	127
194	128
194	136
194	155
194	160
194	168
194	171
194	172
194	173
194	186
194	188
194	193
194	195
194	197
195	5
195	27
195	46
195	72
195	74
195	75
195	76
195	78
195	83
195	88
195	89
195	93
195	106
195	107
195	109
195	116
195	118
195	122
195	127
195	134
195	136
195	137
195	145
195	146
195	151
195	155
195	171
195	173
195	174
195	175
195	177
195	183
195	184
195	186
195	188
195	193
195	194
195	198
196	78
196	155
196	197
197	78
197	86
197	89
197	109
197	112
197	115
197	116
197	128
197	168
197	173
197	193
197	194
197	196
198	73
198	78
198	82
198	93
198	106
198	116
198	143
198	155
198	195
199	78
