# Directed graph: C-elegans-frontal.txt
# C. elegans neuronal network of frontal neurons: nodes are neurons and edges are synapses
# Nodes: 131 Edges: 764
# FromNodeId ToNodeId
76 51
81 51
86 51
98 51
106 51
121 51
17 52
34 52
58 52
64 52
66 52
70 52
75 52
76 52
82 52
84 52
87 52
99 52
107 52
122 52
55 53
81 53
90 53
82 54
91 54
35 55
53 55
86 55
88 55
89 55
90 55
91 55
94 55
34 56
54 56
86 56
87 56
88 56
89 56
90 56
91 56
93 56
126 56
55 57
81 57
86 57
129 57
56 58
64 58
82 58
87 58
26 59
53 59
67 59
73 59
81 59
93 59
94 59
119 59
50 60
54 60
76 60
78 60
82 60
92 60
93 60
94 60
120 60
34 61
55 61
67 61
69 61
75 61
78 61
88 61
89 61
94 61
95 61
125 61
56 62
66 62
68 62
70 62
78 62
88 62
93 62
95 62
122 62
124 62
48 63
57 63
69 63
71 63
78 63
81 63
93 63
94 63
95 63
121 63
58 64
70 64
72 64
78 64
82 64
93 64
94 64
95 64
122 64
126 64
35 65
49 65
51 65
57 65
73 65
86 65
87 65
88 65
90 65
93 65
101 65
116 65
117 65
118 65
127 65
34 66
35 66
50 66
52 66
54 66
58 66
62 66
74 66
87 66
88 66
89 66
91 66
94 66
116 66
117 66
118 66
76 67
87 67
110 67
75 68
76 68
86 68
99 68
111 68
57 69
63 69
75 69
78 69
81 69
91 69
108 69
58 70
64 70
76 70
78 70
82 70
90 70
94 70
109 70
72 71
84 71
85 71
86 71
87 71
88 71
89 71
90 71
91 71
104 71
116 71
117 71
118 71
52 72
56 72
84 72
86 72
87 72
88 72
89 72
90 72
91 72
101 72
104 72
105 72
106 72
116 72
117 72
118 72
8 73
26 73
28 73
31 73
33 73
34 73
35 73
71 73
118 73
29 74
34 74
72 74
78 74
116 74
28 75
29 75
79 75
80 75
85 75
97 75
112 75
116 75
117 75
118 75
28 76
29 76
113 76
116 76
117 76
118 76
92 77
1 78
11 78
12 78
27 78
48 78
49 78
50 78
51 78
52 78
62 78
67 78
68 78
69 78
70 78
71 78
72 78
73 78
74 78
81 78
82 78
94 78
95 78
130 78
28 79
30 79
31 79
73 79
88 79
89 79
97 79
101 79
102 79
103 79
117 79
28 80
30 80
31 80
38 80
74 80
88 80
89 80
97 80
102 80
103 80
116 80
117 80
67 81
68 82
11 83
12 83
26 83
48 83
71 83
72 83
125 83
126 83
71 84
72 84
88 84
90 84
101 84
107 84
115 84
117 84
71 85
72 85
86 85
89 85
91 85
95 85
100 85
106 85
116 85
118 85
91 86
90 87
66 88
71 88
72 88
87 88
89 88
96 88
71 89
72 89
86 89
88 89
72 90
86 90
87 90
86 91
111 91
73 92
74 92
117 95
88 96
89 96
8 97
89 97
89 98
94 99
28 100
79 100
80 100
8 101
29 101
65 101
79 101
80 101
96 101
28 102
66 102
79 102
80 102
97 102
117 102
29 103
79 103
80 103
116 103
29 112
92 112
103 112
28 113
92 113
102 113
95 114
100 114
95 115
101 115
71 116
72 116
118 116
71 117
72 117
71 118
72 118
85 118
86 118
116 118
53 119
81 119
87 119
93 119
82 120
91 120
92 120
94 120
128 120
81 121
93 121
94 121
95 121
56 122
82 122
90 122
94 122
95 122
30 123
49 123
55 123
76 123
87 123
106 123
113 123
125 123
31 124
50 124
56 124
62 124
76 124
88 124
89 124
104 124
107 124
112 124
126 124
26 125
30 125
34 125
39 125
71 125
75 125
27 126
30 126
31 126
35 126
70 126
72 126
76 126
82 126
89 126
107 126
35 127
73 127
87 127
90 127
116 127
117 127
34 128
35 128
74 128
86 128
91 128
116 128
117 128
31 129
35 129
57 129
71 129
73 129
78 129
86 129
91 129
110 129
118 129
28 130
34 130
58 130
72 130
74 130
86 130
87 130
90 130
110 130
111 130
